ANO;MÊS;GRANDE REGIÃO;UNIDADE DA FEDERAÇÃO;PRODUTO;LOCALIZAÇÃO;DISPONÍVEL
2014;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2014;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2014;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2014;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2014;SET;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2014;AGO;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2014;JUL;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2014;AGO;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2014;MAI;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2014;JUN;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2014;NOV;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2014;DEZ;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2014;SET;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2014;OUT;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2014;NOV;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2014;DEZ;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2014;SET;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2014;OUT;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2014;MAR;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2014;ABR;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2014;JAN;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2014;FEV;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2014;MAI;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;46772,20737
2014;JUN;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;38624,86209
2014;MAR;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;52591,17832
2014;ABR;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;45181,19022
2014;SET;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;43078,63704
2014;OUT;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;41650,49319
2014;JUL;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;43966,49193
2014;AGO;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;41823,20793
2014;SET;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;-1607,18882
2014;OUT;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;-1633,51051
2014;JUL;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;-1189,78565
2014;AGO;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;-1635,35111
2014;JAN;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;51634,99309
2014;FEV;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;40526,78671
2014;NOV;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;-1455,9584
2014;DEZ;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;-1404,95759
2014;NOV;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;37223,27363
2014;OUT;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;1649,60265
2014;NOV;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;860,80181
2014;AGO;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;1174,38435
2014;SET;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;1663,62075
2014;FEV;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2014;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2014;DEZ;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;2879,83999
2014;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2014;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;689,85097
2014;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;398,24809
2014;DEZ;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;39191,03575
2014;JAN;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;-3689,01676
2014;JUN;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;1057,74306
2014;JUL;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;56,37723
2014;ABR;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;410,38582
2014;MAI;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;TERRA;123,75307
2015;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;14181,91646
2015;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;12638,92412
2015;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;14903,00873
2015;JUL;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;14853,43381
2015;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;7273,67528
2015;JAN;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;5443,734
2015;OUT;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;12442,31981
2015;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;4271,11114
2015;DEZ;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;2163,98021
2015;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;15168,0484
2015;OUT;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;1581,91491
2015;NOV;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;1436,30918
2015;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;14404,2961
2015;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;14871,90251
2015;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;12915,41342
2015;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;MAR;12937,4135
2015;FEV;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;5430,265
2015;JAN;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;23365,36811
2015;FEV;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;21178,27324
2015;NOV;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;5427,556
2015;DEZ;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;5259,7015
2015;MAI;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;19682,05126
2015;JUN;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;16984,56212
2015;MAR;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;24295,17519
2015;ABR;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;21957,99279
2015;MAI;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;6249,902
2015;JUN;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;6284,458
2015;MAR;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;6333,396
2015;ABR;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;5761,295
2015;SET;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;5855,513
2015;OUT;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;3995,4
2015;JUL;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;6496,48
2015;AGO;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;MAR;6475,071
2015;NOV;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2015;DEZ;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2015;SET;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2015;OUT;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2015;MAR;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2015;ABR;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2015;JAN;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2015;FEV;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2015;MAR;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2015;ABR;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2015;JAN;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2015;FEV;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2015;JUL;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2015;AGO;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2015;MAI;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2015;JUN;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;MAR;0
2015;MAI;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2015;ABR;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;330,00322
2015;MAI;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;2296,41504
2015;FEV;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;1611,01093
2015;MAR;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;-0,00484
2015;AGO;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;2198,96399
2015;SET;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;2043,08531
2015;JUN;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;2025,22309
2015;JUL;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;2013,19978
2015;AGO;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2015;SET;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2015;JUN;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2015;JUL;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2015;DEZ;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2015;JAN;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;MAR;2509,15351
2015;OUT;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2015;NOV;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;MAR;0
2015;FEV;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;285491,3074
2015;MAR;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;312141,5701
2015;DEZ;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;547707,5555
2015;JAN;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;322247,4973
2015;JUN;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;311632,7566
2015;JUL;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;289607,2874
2015;ABR;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;268437,3382
2015;MAI;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;274266,0072
2015;JUN;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;549438,8042
2015;JUL;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;561305,0416
2015;ABR;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;561847,6236
2015;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;593843,7634
2015;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;509453,8536
2015;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;508302,2948
2015;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;590548,6435
2015;SET;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;463065,6906
2015;AGO;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;311651,9229
2015;JUL;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2015;AGO;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2015;MAI;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2015;JUN;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2015;NOV;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2015;DEZ;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2015;SET;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2015;OUT;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2015;NOV;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;131953,6783
2015;DEZ;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;286970,6172
2015;SET;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;336180,3068
2015;OUT;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;MAR;322981,2359
2015;MAR;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2015;ABR;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2015;JAN;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2015;FEV;REGIÃO SUL;PARANÁ;GÁS NATURAL;MAR;0
2015;MAI;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;168387,602
2015;JUN;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;173015,1842
2015;MAR;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;175433,1157
2015;ABR;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;174492,4794
2015;SET;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;177542,8359
2015;OUT;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;183220,1567
2015;JUL;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;146247,0183
2015;AGO;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;133337,385
2015;SET;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;17170,13852
2015;OUT;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;17818,71693
2015;JUL;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;17719,45172
2015;AGO;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;17429,60498
2015;JAN;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;178902,4657
2015;FEV;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;161963,4925
2015;NOV;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;21040,65779
2015;DEZ;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;MAR;20977,04269
2015;NOV;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;174447,1669
2015;OUT;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;268882,7305
2015;NOV;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;259247,738
2015;AGO;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;294565,525
2015;SET;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;267525,1695
2015;FEV;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;506761,3517
2015;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;584584,3541
2015;DEZ;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;265959,9694
2015;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;MAR;541869,0283
2015;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;292629,2601
2015;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;271069,474
2015;DEZ;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;MAR;179265,7161
2015;JAN;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;354125,3184
2015;JUN;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;259270,5823
2015;JUL;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;301744,3838
2015;ABR;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;225124,6449
2015;MAI;REGIÃO SUDESTE;ESPÍRITO SANTO;GÁS NATURAL;MAR;275689,2551
2015;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;7090,13468
2015;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;7592,48033
2015;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;7823,48871
2015;JUL;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;7599,42518
2015;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;9551,78864
2015;JAN;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;31311,92415
2015;OUT;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;8126,7955
2015;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;11991,49731
2015;DEZ;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;-3255,81217
2015;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;9844,56864
2015;OUT;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;-2561,73747
2015;NOV;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;-2588,16262
2015;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;8587,45739
2015;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;7573,84506
2015;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;8849,45494
2015;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;GÁS NATURAL;TERRA;8370,16727
2015;FEV;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;28497,1756
2015;JAN;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;-2282,37734
2015;FEV;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;-1924,08226
2015;NOV;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;14322,0306
2015;DEZ;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;31401,8728
2015;MAI;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;-2372,62814
2015;JUN;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;-2850,99718
2015;MAR;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;-2657,35987
2015;ABR;REGIÃO NORDESTE;SERGIPE;GÁS NATURAL;TERRA;-2092,96757
2015;MAI;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;28354,57241
2015;JUN;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;23755,7495
2015;MAR;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;29923,48658
2015;ABR;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;26439,60781
2015;SET;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;33433,13854
2015;OUT;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;33065,98415
2015;JUL;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;34908,15531
2015;AGO;REGIÃO NORDESTE;ALAGOAS;GÁS NATURAL;TERRA;35016,8793
2015;NOV;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;157626,6612
2015;DEZ;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;171858,9442
2015;SET;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;170373,3675
2015;OUT;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;170535,2962
2015;MAR;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;149659,7611
2015;ABR;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;109215,058
2015;JAN;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;148675,4614
2015;FEV;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;133654,9375
2015;MAR;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;178551,7546
2015;ABR;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;175090,2619
2015;JAN;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;177762,1112
2015;FEV;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;166448,7845
2015;JUL;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;183994,0789
2015;AGO;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;183419,2152
2015;MAI;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;178935,8737
2015;JUN;REGIÃO NORTE;AMAZONAS;GÁS NATURAL;TERRA;178583,86
2015;MAI;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;82778,4165
2015;ABR;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;-3169,06197
2015;MAI;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;-3533,33582
2015;FEV;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;-3115,62455
2015;MAR;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;-3016,31737
2015;AGO;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;-2839,23348
2015;SET;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;-2563,19814
2015;JUN;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;-3002,58515
2015;JUL;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;-2719,95425
2015;AGO;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;129247,5281
2015;SET;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;118188,1008
2015;JUN;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;135451,8764
2015;JUL;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;115379,5446
2015;DEZ;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;144605,659
2015;JAN;REGIÃO NORDESTE;CEARÁ;GÁS NATURAL;TERRA;-3372,46966
2015;OUT;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;145625,2339
2015;NOV;REGIÃO NORDESTE;MARANHÃO;GÁS NATURAL;TERRA;141554,6474
2015;FEV;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2015;MAR;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2015;DEZ;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2015;JAN;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2015;JUN;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2015;JUL;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2015;ABR;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2015;MAI;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2015;JUN;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2015;JUL;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2015;ABR;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2015;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2015;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2015;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2015;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2015;SET;REGIÃO SUDESTE;RIO DE JANEIRO;GÁS NATURAL;TERRA;0
2015;AGO;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2015;JUL;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2015;AGO;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2015;MAI;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2015;JUN;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2015;NOV;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2015;DEZ;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2015;SET;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2015;OUT;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2015;NOV;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2015;DEZ;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2015;SET;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2015;OUT;REGIÃO SUDESTE;SÃO PAULO;GÁS NATURAL;TERRA;0
2015;MAR;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2015;ABR;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2015;JAN;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2015;FEV;REGIÃO SUL;PARANÁ;GÁS NATURAL;TERRA;0
2015;MAI;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;47447,85887
2015;JUN;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;45058,6544
2015;MAR;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;46002,18616
2015;ABR;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;48162,70113
2015;SET;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;48631,03044
2015;OUT;REGIÃO NORDESTE;BAHIA;GÁS NATURAL;TERRA;53544,94257
